test_id,wall_clock,alpha_bravo_dist,bravo_charlie_dist,alpha_charlie_dist,formation_type
TEST-14-DOUBLE-DENIAL,1775091536.578,50.6,27.9,52.6,independent
TEST-14-DOUBLE-DENIAL,1775091536.832,50.6,28.0,52.7,independent
TEST-14-DOUBLE-DENIAL,1775091537.085,50.6,28.1,52.8,independent
TEST-14-DOUBLE-DENIAL,1775091537.334,50.6,28.2,53.0,independent
TEST-14-DOUBLE-DENIAL,1775091537.588,50.6,28.3,53.1,independent
TEST-14-DOUBLE-DENIAL,1775091537.843,50.7,28.4,53.2,independent
TEST-14-DOUBLE-DENIAL,1775091538.097,50.7,28.5,53.3,independent
TEST-14-DOUBLE-DENIAL,1775091538.348,50.7,28.6,53.4,independent
TEST-14-DOUBLE-DENIAL,1775091538.605,50.7,28.7,53.5,independent
TEST-14-DOUBLE-DENIAL,1775091538.860,50.7,28.8,53.7,independent
TEST-14-DOUBLE-DENIAL,1775091539.112,50.7,28.9,53.8,independent
TEST-14-DOUBLE-DENIAL,1775091539.362,50.7,29.0,53.9,independent
TEST-14-DOUBLE-DENIAL,1775091539.619,50.7,29.1,54.0,independent
TEST-14-DOUBLE-DENIAL,1775091539.873,50.8,29.2,54.1,independent
TEST-14-DOUBLE-DENIAL,1775091540.127,50.8,29.3,54.2,independent
TEST-14-DOUBLE-DENIAL,1775091540.378,50.8,29.4,54.4,independent
TEST-14-DOUBLE-DENIAL,1775091540.634,50.8,29.5,54.5,independent
TEST-14-DOUBLE-DENIAL,1775091540.888,50.8,29.6,54.6,independent
TEST-14-DOUBLE-DENIAL,1775091541.143,50.8,29.7,54.7,independent
TEST-14-DOUBLE-DENIAL,1775091541.393,50.9,29.8,54.8,independent
TEST-14-DOUBLE-DENIAL,1775091541.649,50.9,29.9,54.9,independent
TEST-14-DOUBLE-DENIAL,1775091541.904,50.9,30.0,55.1,independent
TEST-14-DOUBLE-DENIAL,1775091542.159,50.9,30.1,55.2,independent
TEST-14-DOUBLE-DENIAL,1775091542.410,50.9,30.2,55.3,independent
TEST-14-DOUBLE-DENIAL,1775091542.665,50.9,30.3,55.4,independent
TEST-14-DOUBLE-DENIAL,1775091542.918,50.9,30.4,55.5,independent
TEST-14-DOUBLE-DENIAL,1775091543.174,51.0,30.5,55.7,independent
TEST-14-DOUBLE-DENIAL,1775091543.425,51.0,30.6,55.8,independent
TEST-14-DOUBLE-DENIAL,1775091543.681,51.0,30.7,55.9,independent
TEST-14-DOUBLE-DENIAL,1775091543.935,51.0,30.8,56.0,independent
TEST-14-DOUBLE-DENIAL,1775091544.187,51.0,30.9,56.2,independent
TEST-14-DOUBLE-DENIAL,1775091544.439,51.0,30.9,56.3,independent
TEST-14-DOUBLE-DENIAL,1775091544.694,51.1,31.0,56.4,independent
TEST-14-DOUBLE-DENIAL,1775091544.948,51.1,31.1,56.5,independent
TEST-14-DOUBLE-DENIAL,1775091545.203,51.1,31.2,56.6,independent
TEST-14-DOUBLE-DENIAL,1775091545.454,51.1,31.3,56.8,independent
TEST-14-DOUBLE-DENIAL,1775091545.710,51.1,31.4,56.9,independent
TEST-14-DOUBLE-DENIAL,1775091545.964,51.1,31.5,57.0,independent
TEST-14-DOUBLE-DENIAL,1775091546.219,51.2,31.6,57.1,independent
TEST-14-DOUBLE-DENIAL,1775091546.473,51.2,31.7,57.3,independent
TEST-14-DOUBLE-DENIAL,1775091546.728,51.2,31.8,57.4,independent
TEST-14-DOUBLE-DENIAL,1775091546.982,51.2,31.9,57.5,independent
TEST-14-DOUBLE-DENIAL,1775091547.234,51.2,32.0,57.6,independent
TEST-14-DOUBLE-DENIAL,1775091547.487,51.3,32.1,57.8,independent
TEST-14-DOUBLE-DENIAL,1775091547.740,51.3,32.2,57.9,independent
TEST-14-DOUBLE-DENIAL,1775091547.993,51.3,32.3,58.0,independent
TEST-14-DOUBLE-DENIAL,1775091548.248,51.3,32.4,58.1,independent
TEST-14-DOUBLE-DENIAL,1775091548.501,51.3,32.5,58.3,independent
TEST-14-DOUBLE-DENIAL,1775091548.754,51.3,32.5,58.4,independent
TEST-14-DOUBLE-DENIAL,1775091549.008,51.4,32.6,58.5,independent
TEST-14-DOUBLE-DENIAL,1775091549.262,51.4,32.7,58.7,independent
TEST-14-DOUBLE-DENIAL,1775091549.517,51.4,32.8,58.8,independent
TEST-14-DOUBLE-DENIAL,1775091549.769,51.4,32.9,58.9,independent
TEST-14-DOUBLE-DENIAL,1775091550.023,51.4,33.0,59.0,independent
TEST-14-DOUBLE-DENIAL,1775091550.277,51.5,33.1,59.2,independent
TEST-14-DOUBLE-DENIAL,1775091550.530,51.5,33.2,59.3,independent
TEST-14-DOUBLE-DENIAL,1775091550.784,51.5,33.3,59.4,independent
TEST-14-DOUBLE-DENIAL,1775091551.037,51.5,33.4,59.6,independent
TEST-14-DOUBLE-DENIAL,1775091551.290,51.5,33.5,59.7,independent
TEST-14-DOUBLE-DENIAL,1775091551.544,51.6,33.6,59.8,independent
TEST-14-DOUBLE-DENIAL,1775091551.800,51.6,33.7,59.9,independent
TEST-14-DOUBLE-DENIAL,1775091552.054,51.6,33.8,60.1,independent
TEST-14-DOUBLE-DENIAL,1775091552.309,51.6,33.9,60.2,independent
TEST-14-DOUBLE-DENIAL,1775091552.563,51.6,34.0,60.3,independent
TEST-14-DOUBLE-DENIAL,1775091552.815,51.7,34.1,60.4,independent
TEST-14-DOUBLE-DENIAL,1775091553.070,51.7,34.1,60.6,independent
TEST-14-DOUBLE-DENIAL,1775091553.322,51.7,34.2,60.7,independent
TEST-14-DOUBLE-DENIAL,1775091553.575,51.7,34.3,60.8,independent
TEST-14-DOUBLE-DENIAL,1775091553.829,51.7,34.4,60.9,independent
TEST-14-DOUBLE-DENIAL,1775091554.083,51.8,34.5,61.1,independent
TEST-14-DOUBLE-DENIAL,1775091554.332,51.8,34.6,61.2,independent
TEST-14-DOUBLE-DENIAL,1775091554.589,51.8,34.7,61.3,independent
TEST-14-DOUBLE-DENIAL,1775091554.842,51.8,34.8,61.5,independent
TEST-14-DOUBLE-DENIAL,1775091555.096,51.8,34.9,61.6,independent
TEST-14-DOUBLE-DENIAL,1775091555.345,51.8,35.0,61.7,independent
TEST-14-DOUBLE-DENIAL,1775091555.602,51.9,35.1,61.8,independent
TEST-14-DOUBLE-DENIAL,1775091555.855,51.9,35.2,62.0,independent
TEST-14-DOUBLE-DENIAL,1775091556.109,51.9,35.3,62.1,independent
TEST-14-DOUBLE-DENIAL,1775091556.359,51.9,35.5,62.2,independent
TEST-14-DOUBLE-DENIAL,1775091556.615,51.9,35.6,62.4,independent
TEST-14-DOUBLE-DENIAL,1775091556.871,51.9,35.7,62.5,independent
TEST-14-DOUBLE-DENIAL,1775091557.126,52.0,35.8,62.6,independent
TEST-14-DOUBLE-DENIAL,1775091557.376,52.0,35.9,62.8,independent
TEST-14-DOUBLE-DENIAL,1775091557.632,52.0,36.0,62.9,independent
TEST-14-DOUBLE-DENIAL,1775091557.888,52.0,36.1,63.0,independent
TEST-14-DOUBLE-DENIAL,1775091558.141,52.0,36.2,63.2,independent
TEST-14-DOUBLE-DENIAL,1775091558.391,52.1,36.3,63.3,independent
TEST-14-DOUBLE-DENIAL,1775091558.647,52.1,36.4,63.4,independent
TEST-14-DOUBLE-DENIAL,1775091558.901,52.1,36.5,63.6,independent
TEST-14-DOUBLE-DENIAL,1775091559.157,52.1,36.6,63.7,independent
TEST-14-DOUBLE-DENIAL,1775091559.407,52.1,36.7,63.8,independent
TEST-14-DOUBLE-DENIAL,1775091559.663,52.1,36.8,64.0,independent
TEST-14-DOUBLE-DENIAL,1775091559.918,52.2,36.9,64.1,independent
TEST-14-DOUBLE-DENIAL,1775091560.172,52.2,37.0,64.3,independent
TEST-14-DOUBLE-DENIAL,1775091560.421,52.2,37.1,64.4,independent
TEST-14-DOUBLE-DENIAL,1775091560.677,52.2,37.2,64.5,independent
TEST-14-DOUBLE-DENIAL,1775091560.929,52.2,37.3,64.7,independent
TEST-14-DOUBLE-DENIAL,1775091561.185,52.3,37.4,64.8,independent
TEST-14-DOUBLE-DENIAL,1775091561.437,52.3,37.5,64.9,independent
TEST-14-DOUBLE-DENIAL,1775091561.690,52.3,37.6,65.1,independent
TEST-14-DOUBLE-DENIAL,1775091561.944,52.3,37.7,65.2,independent
TEST-14-DOUBLE-DENIAL,1775091562.198,52.4,37.8,65.4,independent
TEST-14-DOUBLE-DENIAL,1775091562.449,52.4,37.9,65.5,independent
TEST-14-DOUBLE-DENIAL,1775091562.703,52.4,38.0,65.7,independent
TEST-14-DOUBLE-DENIAL,1775091562.958,52.4,38.1,65.8,independent
TEST-14-DOUBLE-DENIAL,1775091563.212,52.4,38.2,65.9,independent
TEST-14-DOUBLE-DENIAL,1775091563.465,52.5,38.3,66.1,independent
TEST-14-DOUBLE-DENIAL,1775091563.720,52.5,38.4,66.2,independent
TEST-14-DOUBLE-DENIAL,1775091563.973,52.5,38.5,66.4,independent
TEST-14-DOUBLE-DENIAL,1775091564.228,52.5,38.5,66.5,independent
TEST-14-DOUBLE-DENIAL,1775091564.481,52.6,38.6,66.6,independent
TEST-14-DOUBLE-DENIAL,1775091564.734,52.6,38.7,66.8,independent
TEST-14-DOUBLE-DENIAL,1775091564.988,52.6,38.8,66.9,independent
TEST-14-DOUBLE-DENIAL,1775091565.243,52.6,38.9,67.1,independent
TEST-14-DOUBLE-DENIAL,1775091565.492,52.7,39.0,67.2,independent
TEST-14-DOUBLE-DENIAL,1775091565.748,52.7,39.1,67.3,independent
TEST-14-DOUBLE-DENIAL,1775091566.000,52.7,39.2,67.5,independent
TEST-14-DOUBLE-DENIAL,1775091566.255,52.8,39.3,67.6,independent
TEST-14-DOUBLE-DENIAL,1775091566.508,52.8,39.3,67.8,independent
TEST-14-DOUBLE-DENIAL,1775091566.762,52.8,39.4,67.9,independent
TEST-14-DOUBLE-DENIAL,1775091567.019,52.8,39.5,68.0,independent
TEST-14-DOUBLE-DENIAL,1775091567.274,52.9,39.6,68.2,independent
TEST-14-DOUBLE-DENIAL,1775091567.527,52.9,39.7,68.3,independent
TEST-14-DOUBLE-DENIAL,1775091567.781,52.9,39.7,68.5,independent
TEST-14-DOUBLE-DENIAL,1775091568.035,53.0,39.8,68.6,independent
TEST-14-DOUBLE-DENIAL,1775091568.289,53.0,39.9,68.7,independent
TEST-14-DOUBLE-DENIAL,1775091568.542,53.0,40.0,68.9,independent
TEST-14-DOUBLE-DENIAL,1775091568.796,53.1,40.1,69.0,independent
TEST-14-DOUBLE-DENIAL,1775091569.049,53.1,40.1,69.2,independent
TEST-14-DOUBLE-DENIAL,1775091569.303,53.1,40.2,69.3,independent
TEST-14-DOUBLE-DENIAL,1775091569.556,53.2,40.3,69.4,independent
TEST-14-DOUBLE-DENIAL,1775091569.809,53.2,40.4,69.6,independent
TEST-14-DOUBLE-DENIAL,1775091570.063,53.2,40.5,69.7,independent
TEST-14-DOUBLE-DENIAL,1775091570.315,53.3,40.5,69.9,independent
TEST-14-DOUBLE-DENIAL,1775091570.570,53.3,40.6,70.0,independent
TEST-14-DOUBLE-DENIAL,1775091570.825,53.3,40.7,70.2,independent
TEST-14-DOUBLE-DENIAL,1775091571.078,53.4,40.8,70.3,independent
TEST-14-DOUBLE-DENIAL,1775091571.332,53.4,40.8,70.4,independent
TEST-14-DOUBLE-DENIAL,1775091571.585,53.5,40.9,70.6,independent
TEST-14-DOUBLE-DENIAL,1775091571.841,53.5,41.0,70.7,independent
TEST-14-DOUBLE-DENIAL,1775091572.097,53.5,41.1,70.9,independent
TEST-14-DOUBLE-DENIAL,1775091572.351,53.6,41.2,71.0,independent
TEST-14-DOUBLE-DENIAL,1775091572.606,53.6,41.2,71.2,independent
TEST-14-DOUBLE-DENIAL,1775091572.860,53.6,41.3,71.3,independent
TEST-14-DOUBLE-DENIAL,1775091573.114,53.7,41.4,71.5,independent
TEST-14-DOUBLE-DENIAL,1775091573.366,53.7,41.5,71.6,independent
TEST-14-DOUBLE-DENIAL,1775091573.621,53.8,41.5,71.8,independent
TEST-14-DOUBLE-DENIAL,1775091573.875,53.8,41.6,71.9,independent
TEST-14-DOUBLE-DENIAL,1775091574.129,53.8,41.7,72.1,independent
TEST-14-DOUBLE-DENIAL,1775091574.382,53.9,41.8,72.2,independent
TEST-15-FORMATION-COLUMN,1775091893.249,197.1,195.2,392.3,column
TEST-15-FORMATION-COLUMN,1775091893.499,197.2,195.2,392.3,column
TEST-15-FORMATION-COLUMN,1775091893.756,197.2,195.2,392.4,column
TEST-15-FORMATION-COLUMN,1775091894.010,197.2,195.3,392.5,column
TEST-15-FORMATION-COLUMN,1775091894.265,197.3,195.3,392.6,column
TEST-15-FORMATION-COLUMN,1775091894.515,197.4,195.3,392.7,column
TEST-15-FORMATION-COLUMN,1775091894.771,197.5,195.4,392.8,column
TEST-15-FORMATION-COLUMN,1775091895.024,197.6,195.4,393.0,column
TEST-15-FORMATION-COLUMN,1775091895.279,197.8,195.5,393.2,column
TEST-15-FORMATION-COLUMN,1775091895.530,198.0,195.5,393.5,column
TEST-15-FORMATION-COLUMN,1775091895.787,198.3,195.6,393.8,column
TEST-15-FORMATION-COLUMN,1775091896.039,198.6,195.7,394.2,column
TEST-15-FORMATION-COLUMN,1775091896.293,198.9,195.7,394.6,column
TEST-15-FORMATION-COLUMN,1775091896.543,199.4,195.8,395.1,column
TEST-15-FORMATION-COLUMN,1775091896.797,199.9,195.9,395.7,column
TEST-15-FORMATION-COLUMN,1775091897.052,200.5,196.0,396.4,column
TEST-15-FORMATION-COLUMN,1775091897.306,201.1,196.1,397.2,column
TEST-15-FORMATION-COLUMN,1775091897.558,201.9,196.3,398.1,column
TEST-15-FORMATION-COLUMN,1775091897.813,202.8,196.4,399.1,column
TEST-15-FORMATION-COLUMN,1775091898.067,203.8,196.5,400.2,column
TEST-15-FORMATION-COLUMN,1775091898.321,205.0,196.7,401.4,column
TEST-15-FORMATION-COLUMN,1775091898.571,206.3,196.8,402.8,column
TEST-15-FORMATION-COLUMN,1775091898.828,207.7,197.0,404.3,column
TEST-15-FORMATION-COLUMN,1775091899.083,209.3,197.2,406.0,column
TEST-15-FORMATION-COLUMN,1775091899.337,211.1,197.4,407.8,column
TEST-15-FORMATION-COLUMN,1775091899.587,213.0,197.6,409.8,column
TEST-15-FORMATION-COLUMN,1775091899.842,215.1,197.8,411.9,column
TEST-15-FORMATION-COLUMN,1775091900.096,217.4,198.0,414.2,column
TEST-15-FORMATION-COLUMN,1775091900.349,219.9,198.2,416.6,column
TEST-15-FORMATION-COLUMN,1775091900.601,222.5,198.4,419.2,column
TEST-15-FORMATION-COLUMN,1775091900.857,225.4,198.7,422.0,column
TEST-15-FORMATION-COLUMN,1775091901.109,228.4,198.9,424.9,column
TEST-15-FORMATION-COLUMN,1775091901.363,231.6,199.1,427.9,column
TEST-15-FORMATION-COLUMN,1775091901.614,234.9,199.4,431.0,column
TEST-15-FORMATION-COLUMN,1775091901.869,238.3,199.6,434.2,column
TEST-15-FORMATION-COLUMN,1775091902.125,241.9,199.8,437.5,column
TEST-15-FORMATION-COLUMN,1775091902.379,245.5,200.0,440.8,column
TEST-15-FORMATION-COLUMN,1775091902.630,249.1,200.2,444.1,column
TEST-15-FORMATION-COLUMN,1775091902.885,252.7,200.4,447.4,column
TEST-15-FORMATION-COLUMN,1775091903.140,256.3,200.6,450.5,column
TEST-15-FORMATION-COLUMN,1775091903.392,259.7,200.7,453.6,column
TEST-15-FORMATION-COLUMN,1775091903.646,263.0,200.9,456.5,column
TEST-15-FORMATION-COLUMN,1775091903.901,266.1,201.0,459.2,column
TEST-15-FORMATION-COLUMN,1775091904.156,268.9,201.0,461.6,column
TEST-15-FORMATION-COLUMN,1775091904.411,271.4,201.1,463.6,column
TEST-15-FORMATION-COLUMN,1775091904.662,273.5,201.1,465.4,column
TEST-15-FORMATION-COLUMN,1775091904.915,275.2,201.1,466.8,column
TEST-15-FORMATION-COLUMN,1775091905.168,276.6,201.0,467.8,column
TEST-15-FORMATION-COLUMN,1775091905.422,277.5,200.9,468.5,column
TEST-15-FORMATION-COLUMN,1775091905.675,278.1,200.9,468.8,column
TEST-15-FORMATION-COLUMN,1775091905.931,278.2,200.8,468.8,column
TEST-15-FORMATION-COLUMN,1775091906.185,278.1,200.6,468.5,column
TEST-15-FORMATION-COLUMN,1775091906.438,277.5,200.5,467.8,column
TEST-15-FORMATION-COLUMN,1775091906.691,276.7,200.3,466.9,column
TEST-15-FORMATION-COLUMN,1775091906.946,275.7,200.1,465.9,column
TEST-15-FORMATION-COLUMN,1775091907.203,274.4,200.0,464.6,column
TEST-15-FORMATION-COLUMN,1775091907.456,273.0,199.8,463.2,column
TEST-15-FORMATION-COLUMN,1775091907.711,271.4,199.7,461.8,column
TEST-15-FORMATION-COLUMN,1775091907.963,269.7,199.6,460.2,column
TEST-15-FORMATION-COLUMN,1775091908.218,268.0,199.4,458.6,column
TEST-15-FORMATION-COLUMN,1775091908.472,266.1,199.3,456.9,column
TEST-15-FORMATION-COLUMN,1775091908.728,264.2,199.2,455.2,column
TEST-15-FORMATION-COLUMN,1775091908.983,262.3,199.1,453.5,column
TEST-15-FORMATION-COLUMN,1775091909.234,260.4,199.0,451.8,column
TEST-15-FORMATION-COLUMN,1775091909.488,258.5,198.9,450.1,column
TEST-15-FORMATION-COLUMN,1775091909.742,256.6,198.8,448.4,column
TEST-15-FORMATION-COLUMN,1775091909.997,254.8,198.8,446.8,column
TEST-15-FORMATION-COLUMN,1775091910.251,253.0,198.7,445.2,column
TEST-15-FORMATION-COLUMN,1775091910.505,251.3,198.7,443.8,column
TEST-15-FORMATION-COLUMN,1775091910.757,249.7,198.6,442.3,column
TEST-15-FORMATION-COLUMN,1775091911.011,248.2,198.6,441.0,column
TEST-15-FORMATION-COLUMN,1775091911.265,246.7,198.5,439.8,column
TEST-15-FORMATION-COLUMN,1775091911.519,245.4,198.5,438.6,column
TEST-15-FORMATION-COLUMN,1775091911.772,244.2,198.4,437.6,column
TEST-15-FORMATION-COLUMN,1775091912.026,243.1,198.4,436.6,column
TEST-15-FORMATION-COLUMN,1775091912.284,242.1,198.4,435.7,column
TEST-15-FORMATION-COLUMN,1775091912.535,241.2,198.3,434.9,column
TEST-15-FORMATION-COLUMN,1775091912.791,240.5,198.3,434.2,column
TEST-15-FORMATION-COLUMN,1775091913.045,239.8,198.2,433.6,column
TEST-15-FORMATION-COLUMN,1775091913.300,239.2,198.2,433.1,column
TEST-15-FORMATION-COLUMN,1775091913.550,238.8,198.1,432.6,column
TEST-15-FORMATION-COLUMN,1775091913.805,238.3,198.1,432.2,column
TEST-15-FORMATION-COLUMN,1775091914.059,238.0,198.0,431.9,column
TEST-15-FORMATION-COLUMN,1775091914.313,237.7,198.0,431.6,column
TEST-15-FORMATION-COLUMN,1775091914.566,237.5,197.9,431.3,column
TEST-15-FORMATION-COLUMN,1775091914.820,237.3,197.9,431.1,column
TEST-15-FORMATION-COLUMN,1775091915.073,237.2,197.8,430.9,column
TEST-15-FORMATION-COLUMN,1775091915.326,237.1,197.7,430.7,column
TEST-15-FORMATION-COLUMN,1775091915.576,237.0,197.7,430.6,column
TEST-15-FORMATION-COLUMN,1775091915.831,237.0,197.6,430.5,column
TEST-15-FORMATION-COLUMN,1775091916.084,236.9,197.6,430.4,column
TEST-15-FORMATION-COLUMN,1775091916.337,236.9,197.5,430.3,column
TEST-15-FORMATION-COLUMN,1775091916.588,236.9,197.5,430.2,column
TEST-15-FORMATION-COLUMN,1775091916.843,236.8,197.4,430.1,column
TEST-15-FORMATION-COLUMN,1775091917.097,236.8,197.3,429.9,column
TEST-15-FORMATION-COLUMN,1775091917.354,236.8,197.3,429.8,column
TEST-15-FORMATION-COLUMN,1775091917.605,236.7,197.2,429.7,column
TEST-15-FORMATION-COLUMN,1775091917.859,236.7,197.1,429.6,column
TEST-15-FORMATION-COLUMN,1775091918.113,236.6,197.1,429.4,column
TEST-15-FORMATION-COLUMN,1775091918.366,236.5,197.0,429.3,column
TEST-15-FORMATION-COLUMN,1775091918.617,236.4,197.0,429.1,column
TEST-15-FORMATION-COLUMN,1775091918.872,236.3,196.9,428.9,column
TEST-15-FORMATION-COLUMN,1775091919.128,236.1,196.8,428.7,column
TEST-15-FORMATION-COLUMN,1775091919.381,236.0,196.8,428.5,column
TEST-15-FORMATION-COLUMN,1775091919.633,235.8,196.7,428.3,column
TEST-15-FORMATION-COLUMN,1775091919.887,235.6,196.6,428.0,column
TEST-15-FORMATION-COLUMN,1775091920.142,235.4,196.6,427.8,column
TEST-15-FORMATION-COLUMN,1775091920.396,235.2,196.5,427.5,column
TEST-15-FORMATION-COLUMN,1775091920.648,235.0,196.4,427.3,column
TEST-15-FORMATION-COLUMN,1775091920.903,234.8,196.4,427.0,column
TEST-15-FORMATION-COLUMN,1775091921.157,234.5,196.3,426.7,column
TEST-15-FORMATION-COLUMN,1775091921.411,234.3,196.2,426.4,column
TEST-15-FORMATION-COLUMN,1775091921.661,234.0,196.2,426.1,column
TEST-15-FORMATION-COLUMN,1775091921.917,233.8,196.1,425.8,column
TEST-15-FORMATION-COLUMN,1775091922.172,233.5,196.0,425.5,column
TEST-15-FORMATION-COLUMN,1775091922.430,233.2,196.0,425.2,column
TEST-15-FORMATION-COLUMN,1775091922.683,233.0,195.9,424.9,column
TEST-15-FORMATION-COLUMN,1775091922.938,232.7,195.8,424.6,column
TEST-15-FORMATION-COLUMN,1775091923.191,232.4,195.8,424.3,column
TEST-15-FORMATION-COLUMN,1775091923.445,232.2,195.7,424.0,column
TEST-15-FORMATION-COLUMN,1775091923.698,231.9,195.6,423.7,column
TEST-15-FORMATION-COLUMN,1775091923.952,231.6,195.6,423.3,column
TEST-15-FORMATION-COLUMN,1775091924.207,231.4,195.5,423.0,column
TEST-15-FORMATION-COLUMN,1775091924.460,231.1,195.4,422.7,column
TEST-15-FORMATION-COLUMN,1775091924.715,230.9,195.4,422.5,column
TEST-15-FORMATION-COLUMN,1775091924.969,230.6,195.3,422.2,column
TEST-15-FORMATION-COLUMN,1775091925.223,230.4,195.2,421.9,column
TEST-15-FORMATION-COLUMN,1775091925.477,230.1,195.2,421.6,column
TEST-15-FORMATION-COLUMN,1775091925.730,229.9,195.1,421.3,column
TEST-15-FORMATION-COLUMN,1775091925.983,229.6,195.1,421.0,column
TEST-15-FORMATION-COLUMN,1775091926.237,229.4,195.0,420.7,column
TEST-15-FORMATION-COLUMN,1775091926.491,229.1,194.9,420.4,column
TEST-15-FORMATION-COLUMN,1775091926.746,228.9,194.9,420.2,column
TEST-15-FORMATION-COLUMN,1775091927.000,228.7,194.8,419.9,column
TEST-15-FORMATION-COLUMN,1775091927.251,228.4,194.8,419.6,column
TEST-15-FORMATION-COLUMN,1775091927.509,228.2,194.7,419.4,column
TEST-15-FORMATION-COLUMN,1775091927.762,228.0,194.6,419.1,column
TEST-15-FORMATION-COLUMN,1775091928.017,227.7,194.6,418.8,column
TEST-15-FORMATION-COLUMN,1775091928.270,227.5,194.5,418.6,column
TEST-15-FORMATION-COLUMN,1775091928.524,227.3,194.5,418.3,column
TEST-15-FORMATION-COLUMN,1775091928.779,227.1,194.4,418.0,column
TEST-15-FORMATION-COLUMN,1775091929.032,226.8,194.3,417.8,column
TEST-15-FORMATION-COLUMN,1775091929.285,226.6,194.3,417.5,column
TEST-15-FORMATION-COLUMN,1775091929.539,226.4,194.2,417.3,column
TEST-15-FORMATION-COLUMN,1775091929.793,226.2,194.2,417.0,column
TEST-15-FORMATION-COLUMN,1775091930.047,226.0,194.1,416.8,column
TEST-15-FORMATION-COLUMN,1775091930.301,225.7,194.1,416.5,column
TEST-15-FORMATION-COLUMN,1775091930.553,225.5,194.0,416.3,column
TEST-15-FORMATION-COLUMN,1775091930.808,225.3,193.9,416.0,column
TEST-15-FORMATION-COLUMN,1775091931.063,225.1,193.9,415.7,column
TEST-15-FORMATION-COLUMN,1775091931.316,224.9,193.8,415.5,column
TEST-15-FORMATION-COLUMN,1775091931.568,224.7,193.8,415.2,column
TEST-15-FORMATION-COLUMN,1775091931.824,224.4,193.7,415.0,column
TEST-15-FORMATION-COLUMN,1775091932.078,224.2,193.7,414.7,column
TEST-15-FORMATION-COLUMN,1775091932.332,224.0,193.6,414.5,column
TEST-15-FORMATION-COLUMN,1775091932.585,223.8,193.5,414.2,column
TEST-15-FORMATION-COLUMN,1775091932.840,223.6,193.5,414.0,column
TEST-15-FORMATION-COLUMN,1775091933.096,223.4,193.4,413.7,column
TEST-15-FORMATION-COLUMN,1775091933.349,223.2,193.4,413.5,column
TEST-15-FORMATION-COLUMN,1775091933.600,223.0,193.3,413.2,column
TEST-15-FORMATION-COLUMN,1775091933.856,222.8,193.2,413.0,column
TEST-15-FORMATION-COLUMN,1775091934.110,222.6,193.2,412.7,column
TEST-15-FORMATION-COLUMN,1775091934.365,222.3,193.1,412.5,column
TEST-15-FORMATION-COLUMN,1775091934.615,222.1,193.1,412.3,column
TEST-15-FORMATION-COLUMN,1775091934.872,221.9,193.0,412.0,column
TEST-15-FORMATION-COLUMN,1775091935.127,221.7,193.0,411.8,column
TEST-15-FORMATION-COLUMN,1775091935.380,221.5,192.9,411.5,column
TEST-15-FORMATION-COLUMN,1775091935.631,221.3,192.8,411.3,column
TEST-15-FORMATION-COLUMN,1775091935.886,221.1,192.8,411.0,column
TEST-15-FORMATION-COLUMN,1775091936.142,220.9,192.7,410.8,column
TEST-15-FORMATION-COLUMN,1775091936.395,220.7,192.7,410.6,column
TEST-15-FORMATION-COLUMN,1775091936.646,220.5,192.6,410.3,column
TEST-15-FORMATION-COLUMN,1775091936.903,220.3,192.6,410.1,column
TEST-15-FORMATION-COLUMN,1775091937.157,220.1,192.5,409.8,column
TEST-15-FORMATION-COLUMN,1775091937.410,219.9,192.4,409.6,column
TEST-15-FORMATION-COLUMN,1775091937.662,219.7,192.4,409.4,column
TEST-15-FORMATION-COLUMN,1775091937.916,219.5,192.3,409.1,column
TEST-15-FORMATION-COLUMN,1775091938.170,219.3,192.3,408.9,column
TEST-15-FORMATION-COLUMN,1775091938.423,219.2,192.2,408.7,column
TEST-15-FORMATION-COLUMN,1775091938.673,219.0,192.2,408.4,column
TEST-15-FORMATION-COLUMN,1775091938.928,218.8,192.1,408.2,column
TEST-15-FORMATION-COLUMN,1775091939.183,218.6,192.0,408.0,column
TEST-15-FORMATION-COLUMN,1775091939.435,218.4,192.0,407.7,column
TEST-15-FORMATION-COLUMN,1775091939.689,218.2,191.9,407.5,column
TEST-15-FORMATION-COLUMN,1775091939.945,218.0,191.9,407.3,column
TEST-15-FORMATION-COLUMN,1775091940.198,217.8,191.8,407.1,column
TEST-15-FORMATION-COLUMN,1775091940.454,217.6,191.8,406.8,column
TEST-15-FORMATION-COLUMN,1775091940.705,217.5,191.7,406.6,column
TEST-15-FORMATION-COLUMN,1775091940.961,217.3,191.6,406.4,column
TEST-15-FORMATION-COLUMN,1775091941.214,217.1,191.6,406.1,column
TEST-15-FORMATION-COLUMN,1775091941.467,216.9,191.5,405.9,column
TEST-15-FORMATION-COLUMN,1775091941.719,216.7,191.5,405.7,column
TEST-15-FORMATION-COLUMN,1775091941.975,216.5,191.4,405.5,column
TEST-15-FORMATION-COLUMN,1775091942.229,216.4,191.4,405.2,column
TEST-15-FORMATION-COLUMN,1775091942.482,216.2,191.3,405.0,column
TEST-15-FORMATION-COLUMN,1775091942.741,216.0,191.2,404.8,column
TEST-15-FORMATION-COLUMN,1775091942.995,215.8,191.2,404.6,column
TEST-15-FORMATION-COLUMN,1775091943.250,215.6,191.1,404.3,column
TEST-15-FORMATION-COLUMN,1775091943.502,215.5,191.1,404.1,column
TEST-15-FORMATION-COLUMN,1775091943.758,215.3,191.0,403.9,column
