second,mission,formation,gps_mode,comms_mode,kill_chain,threat_level,num_contacts,alpha_status,alpha_x,alpha_y,alpha_speed,bravo_status,bravo_x,bravo_y,bravo_speed,charlie_status,charlie_x,charlie_y,charlie_speed,eagle1_status,eagle1_x,eagle1_y,eagle1_speed,eagle1_pattern,eagle1_altitude
306,search,line,full,full,,none,0,executing,3097.1,1145.3,1.31,executing,3097.4,1121.4,1.14,executing,3116.7,1133.2,1.42,executing,3062.1,1338.2,15.00,sweep,100
307,search,line,full,full,,none,0,executing,3099.6,1154.8,1.43,executing,3104.6,1126.9,1.24,executing,3125.8,1142.8,1.60,executing,3045.9,1380.2,15.00,sweep,100
308,search,line,full,full,,none,0,executing,3099.1,1165.4,1.55,executing,3110.4,1134.6,1.36,executing,3132.7,1155.0,1.77,executing,3029.8,1422.2,15.00,sweep,100
309,search,line,full,full,,none,0,executing,3094.9,1176.3,1.69,executing,3114.1,1144.5,1.49,executing,3137.1,1168.8,1.95,executing,3013.7,1464.2,15.00,sweep,100
310,search,line,full,full,,none,0,executing,3086.5,1185.9,1.84,executing,3114.4,1155.9,1.62,executing,3139.4,1183.5,2.13,executing,3000.3,1499.2,15.00,sweep,100
311,search,line,full,full,,none,0,executing,3074.4,1192.6,2.01,executing,3110.5,1167.7,1.77,executing,3140.6,1198.2,2.29,executing,3000.3,1499.2,15.00,sweep,100
312,search,line,full,full,,none,0,executing,3060.1,1196.1,2.18,executing,3102.2,1178.2,1.93,executing,3141.2,1209.5,2.38,executing,3000.3,1499.2,15.00,sweep,100
313,search,line,full,full,,none,0,executing,3045.5,1196.9,2.33,executing,3090.3,1186.4,2.10,executing,3142.0,1219.8,2.44,executing,3000.3,1499.2,15.00,sweep,100
314,search,line,full,full,,none,0,executing,3031.4,1195.9,2.47,executing,3076.7,1192.1,2.27,executing,3143.7,1230.1,2.50,executing,3000.3,1499.2,15.00,sweep,100
315,search,line,full,full,,none,0,executing,3017.6,1194.3,2.60,executing,3062.7,1195.7,2.41,executing,3146.8,1240.5,2.57,executing,3000.3,1499.2,15.00,sweep,100
316,search,line,full,full,,none,0,executing,3003.7,1192.7,2.72,executing,3048.9,1198.4,2.55,executing,3151.8,1250.6,2.64,executing,3000.3,1499.2,15.00,sweep,100
317,search,line,full,full,,none,0,executing,2989.7,1192.0,2.83,executing,3035.2,1201.0,2.67,executing,3159.3,1260.0,2.72,executing,3000.3,1499.2,15.00,sweep,100
318,search,line,full,full,,none,0,executing,2975.4,1192.6,2.95,executing,3021.6,1204.4,2.79,executing,3169.4,1267.6,2.81,executing,3000.3,1499.2,15.00,sweep,100
319,search,line,full,full,,none,0,executing,2960.9,1194.6,3.06,executing,3008.2,1209.1,2.90,executing,3182.0,1272.6,2.91,executing,3000.3,1499.2,15.00,sweep,100
320,search,line,full,full,,none,0,executing,2950.0,1196.8,3.14,executing,2998.5,1213.7,2.98,executing,3192.6,1274.4,2.99,executing,3000.3,1499.2,15.00,sweep,100
321,search,line,full,full,,none,0,executing,2935.5,1200.6,3.25,executing,2987.6,1220.0,3.05,executing,3207.4,1274.3,3.10,executing,3000.3,1499.2,15.00,sweep,100
322,search,line,full,full,,none,0,executing,2921.2,1204.8,3.35,executing,2982.1,1224.0,3.01,executing,3222.1,1272.5,3.21,executing,3000.3,1499.2,15.00,sweep,100
323,search,line,full,full,,none,0,executing,2907.0,1209.0,3.44,executing,2977.0,1229.2,2.97,executing,3236.4,1270.0,3.31,executing,3000.3,1499.2,15.00,sweep,100
324,search,line,full,full,,none,0,executing,2892.7,1213.3,3.53,executing,2972.6,1235.7,2.95,executing,3250.8,1267.5,3.40,executing,3000.3,1499.2,15.00,sweep,100
325,search,line,full,full,,none,0,executing,2878.3,1217.3,3.62,executing,2969.5,1243.7,2.95,executing,3265.3,1265.4,3.48,executing,3000.3,1499.2,15.00,sweep,100
326,search,line,full,full,,none,0,executing,2863.9,1221.2,3.70,executing,2968.7,1253.1,2.96,executing,3280.0,1263.9,3.57,executing,3000.3,1499.2,15.00,sweep,100
327,search,line,full,full,,none,0,executing,2849.4,1224.9,3.77,executing,2970.8,1263.2,2.99,executing,3294.9,1263.0,3.65,executing,3000.3,1499.2,15.00,sweep,100
328,search,line,full,full,,none,0,executing,2834.8,1228.4,3.84,executing,2976.6,1273.0,3.04,executing,3309.9,1262.5,3.73,executing,3000.3,1499.2,15.00,sweep,100
329,search,line,full,full,,none,0,executing,2820.3,1231.9,3.91,executing,2986.3,1280.8,3.10,executing,3324.8,1262.2,3.80,executing,3000.3,1499.2,15.00,sweep,100
330,search,line,full,full,,none,0,executing,2805.7,1235.4,3.97,executing,2999.2,1285.1,3.19,executing,3339.7,1262.1,3.87,executing,3000.3,1499.2,15.00,sweep,100
331,search,line,full,full,,none,0,executing,2795.1,1238.0,3.95,executing,3013.8,1285.6,3.29,executing,3354.6,1261.9,3.93,executing,3000.3,1499.2,15.00,sweep,100
332,search,line,full,full,,none,0,executing,2789.8,1239.4,3.83,executing,3028.3,1283.2,3.38,executing,3369.5,1261.7,3.99,executing,3000.3,1499.2,15.00,sweep,100
333,search,line,full,full,,none,0,executing,2784.4,1241.3,3.72,executing,3041.9,1279.0,3.46,executing,3384.4,1261.4,4.05,executing,3000.3,1499.2,15.00,sweep,100
334,search,line,full,full,,none,0,executing,2779.0,1244.1,3.62,executing,3055.0,1274.0,3.53,executing,3399.4,1260.9,4.11,executing,3000.3,1499.2,15.00,sweep,100
335,search,line,full,full,,none,0,executing,2773.6,1248.1,3.54,executing,3068.1,1269.1,3.60,executing,3414.3,1260.5,4.16,executing,3000.3,1499.2,15.00,sweep,100
336,search,line,full,full,,none,0,executing,2768.8,1253.5,3.47,executing,3081.5,1264.8,3.66,executing,3429.3,1259.9,4.21,executing,3000.3,1499.2,15.00,sweep,100
337,search,line,full,full,,none,0,executing,2765.1,1260.7,3.43,executing,3095.6,1261.7,3.73,executing,3444.3,1259.3,4.25,executing,3000.3,1499.2,15.00,sweep,100
338,search,line,full,full,,none,0,executing,2763.3,1269.5,3.40,executing,3110.1,1259.8,3.80,executing,3459.2,1258.7,4.30,executing,3000.3,1499.2,15.00,sweep,100
339,search,line,full,full,,none,0,executing,2763.8,1276.8,3.40,executing,3121.2,1259.0,3.85,executing,3470.5,1258.2,4.33,executing,3000.3,1499.2,15.00,sweep,100
340,search,line,full,full,,none,0,executing,2767.5,1286.8,3.41,executing,3136.2,1258.7,3.91,executing,3485.4,1257.6,4.37,executing,3000.3,1499.2,15.00,sweep,100
341,search,line,full,full,,none,0,executing,2775.1,1296.2,3.44,executing,3151.1,1258.8,3.98,executing,3500.4,1257.0,4.40,executing,3000.3,1499.2,15.00,sweep,100
342,search,line,full,full,,none,0,executing,2784.0,1302.5,3.46,executing,3165.9,1258.9,4.03,executing,3515.4,1256.4,4.44,executing,3000.3,1499.2,15.00,sweep,100
343,search,line,full,full,,none,0,executing,2793.2,1306.7,3.45,executing,3180.8,1259.0,4.09,executing,3530.3,1255.8,4.47,executing,3000.3,1499.2,15.00,sweep,100
344,search,line,full,full,,none,0,executing,2802.2,1309.8,3.43,executing,3195.7,1258.9,4.14,executing,3545.3,1255.1,4.50,executing,3000.3,1499.2,15.00,sweep,100
345,search,line,full,full,,none,0,executing,2810.9,1312.3,3.41,executing,3210.7,1258.5,4.19,executing,3560.3,1254.5,4.53,executing,3000.3,1499.2,15.00,sweep,100
346,search,line,full,full,,none,0,executing,2819.4,1315.0,3.38,executing,3225.7,1258.0,4.24,executing,3575.2,1253.8,4.56,executing,3000.3,1499.2,15.00,sweep,100
347,search,line,full,full,,none,0,executing,2827.6,1318.5,3.36,executing,3240.6,1257.4,4.28,executing,3590.2,1253.1,4.58,executing,3000.3,1499.2,15.00,sweep,100
348,search,line,full,full,,none,0,executing,2835.5,1323.0,3.34,executing,3255.6,1256.7,4.32,executing,3604.0,1252.5,4.58,executing,3000.3,1499.2,15.00,sweep,100
349,search,line,full,full,,none,0,executing,2842.8,1329.2,3.33,executing,3270.5,1256.1,4.36,executing,3615.2,1252.2,4.53,executing,3000.3,1499.2,15.00,sweep,100
350,search,line,full,full,,none,0,executing,2848.8,1337.1,3.33,executing,3285.5,1255.4,4.40,executing,3626.2,1252.6,4.48,executing,3000.3,1499.2,15.00,sweep,100
351,search,line,full,full,,none,0,executing,2852.8,1346.9,3.34,executing,3300.5,1254.9,4.43,executing,3637.1,1254.4,4.44,executing,3000.3,1499.2,15.00,sweep,100
352,search,line,full,full,,none,0,executing,2854.0,1358.0,3.37,executing,3315.4,1254.3,4.46,executing,3647.7,1258.1,4.40,executing,3000.3,1499.2,15.00,sweep,100
353,search,line,full,full,,none,0,executing,2851.4,1369.7,3.41,executing,3330.4,1253.8,4.50,executing,3657.5,1264.1,4.36,executing,3000.3,1499.2,15.00,sweep,100
354,search,line,full,full,,none,0,executing,2844.6,1380.7,3.46,executing,3345.4,1253.3,4.52,executing,3665.7,1272.5,4.34,executing,3000.3,1499.2,15.00,sweep,100
355,search,line,full,full,,none,0,executing,2834.0,1389.4,3.53,executing,3360.4,1252.9,4.55,executing,3671.5,1283.3,4.32,executing,3000.3,1499.2,15.00,sweep,100
356,search,line,full,full,,none,0,executing,2820.7,1395.5,3.60,executing,3375.4,1252.4,4.58,executing,3673.5,1294.3,4.29,executing,3000.3,1499.2,15.00,sweep,100
357,search,line,full,full,,none,0,executing,2806.4,1399.1,3.68,executing,3390.4,1252.0,4.60,executing,3671.7,1304.7,4.25,executing,3000.3,1499.2,15.00,sweep,100
358,search,line,full,full,,none,0,executing,2796.4,1400.7,3.72,executing,3401.3,1251.6,4.61,executing,3667.7,1312.4,4.23,executing,3000.3,1499.2,15.00,sweep,100
359,search,line,full,full,,none,0,executing,2791.5,1401.3,3.60,executing,3412.6,1251.4,4.57,executing,3658.5,1320.9,4.23,executing,3000.3,1499.2,15.00,sweep,100
360,search,line,full,full,,none,0,executing,2786.5,1401.9,3.49,executing,3423.7,1251.8,4.52,executing,3645.8,1326.0,4.25,executing,3000.3,1499.2,15.00,sweep,100
361,search,line,full,full,,none,0,executing,2781.3,1402.9,3.38,executing,3434.7,1253.5,4.47,executing,3631.2,1327.4,4.29,executing,3000.3,1499.2,15.00,sweep,100
362,search,line,full,full,,none,0,executing,2776.0,1404.6,3.30,executing,3445.4,1256.8,4.43,executing,3616.7,1325.8,4.32,executing,3000.3,1499.2,15.00,sweep,100
363,search,line,full,full,,none,0,executing,2770.5,1407.5,3.22,executing,3455.4,1262.4,4.39,executing,3603.1,1322.3,4.34,executing,3000.3,1499.2,15.00,sweep,100
364,search,line,full,full,,none,0,executing,2765.2,1411.8,3.17,executing,3464.0,1270.4,4.36,executing,3589.9,1318.0,4.36,executing,3000.3,1499.2,15.00,sweep,100
365,search,line,full,full,,none,0,executing,2760.7,1418.0,3.13,executing,3470.3,1280.8,4.35,executing,3576.8,1313.7,4.37,executing,3000.3,1499.2,15.00,sweep,100
366,search,line,full,full,,none,0,executing,2757.8,1426.0,3.12,executing,3473.1,1292.0,4.32,executing,3563.3,1310.1,4.39,executing,3000.3,1499.2,15.00,sweep,100
367,search,line,full,full,,none,0,executing,2757.5,1435.5,3.12,executing,3472.1,1302.3,4.27,executing,3549.3,1307.6,4.41,executing,3000.3,1499.2,15.00,sweep,100
368,search,line,full,full,,none,0,executing,2760.8,1445.6,3.15,executing,3467.1,1312.5,4.24,executing,3534.8,1306.7,4.43,executing,3000.3,1499.2,15.00,sweep,100
369,search,line,full,full,,none,0,executing,2768.1,1454.6,3.19,executing,3457.7,1320.9,4.24,executing,3520.0,1306.9,4.46,executing,3000.3,1499.2,15.00,sweep,100
370,search,line,full,full,,none,0,executing,2777.5,1460.1,3.22,executing,3444.8,1325.9,4.26,executing,3505.1,1308.1,4.49,executing,3000.3,1499.2,15.00,sweep,100
371,search,line,full,full,,none,0,executing,2786.9,1462.3,3.22,executing,3430.2,1327.0,4.30,executing,3490.3,1309.6,4.52,executing,3000.3,1499.2,15.00,sweep,100
372,search,line,full,full,,none,0,executing,2795.6,1462.5,3.20,executing,3415.8,1325.2,4.33,executing,3475.5,1311.3,4.55,executing,3000.3,1499.2,15.00,sweep,100
373,search,line,full,full,,none,0,executing,2803.6,1461.5,3.17,executing,3402.2,1321.6,4.35,executing,3460.7,1312.9,4.57,executing,3000.3,1499.2,15.00,sweep,100
374,search,line,full,full,,none,0,executing,2811.2,1460.1,3.13,executing,3389.0,1317.3,4.37,executing,3445.9,1314.2,4.59,executing,3000.3,1499.2,15.00,sweep,100
375,search,line,full,full,,none,0,executing,2818.6,1458.8,3.10,executing,3375.9,1313.0,4.38,executing,3431.0,1315.4,4.62,executing,3000.3,1499.2,15.00,sweep,100
376,search,line,full,full,,none,0,executing,2824.2,1457.9,3.07,executing,3365.9,1310.2,4.39,executing,3419.7,1316.1,4.63,executing,3000.3,1499.2,15.00,sweep,100
377,search,line,full,full,,none,0,executing,2831.9,1457.5,3.04,executing,3352.0,1307.5,4.41,executing,3404.8,1317.0,4.65,executing,3000.3,1499.2,15.00,sweep,100
378,search,line,full,full,,none,0,executing,2839.8,1458.1,3.02,executing,3337.6,1306.2,4.44,executing,3389.9,1317.7,4.67,executing,3000.3,1499.2,15.00,sweep,100
379,search,line,full,full,,none,0,executing,2848.0,1460.2,3.01,executing,3322.8,1306.2,4.46,executing,3374.9,1318.5,4.69,executing,3000.3,1499.2,15.00,sweep,100
380,search,line,full,full,,none,0,executing,2856.0,1464.3,3.01,executing,3307.9,1307.2,4.50,executing,3360.0,1319.3,4.71,executing,3000.3,1499.2,15.00,sweep,100
381,search,line,full,full,,none,0,executing,2863.2,1470.7,3.02,executing,3293.1,1308.7,4.52,executing,3345.1,1320.1,4.73,executing,3000.3,1499.2,15.00,sweep,100
382,search,line,full,full,,none,0,executing,2868.7,1479.5,3.05,executing,3278.3,1310.3,4.55,executing,3330.1,1320.9,4.74,executing,3000.3,1499.2,15.00,sweep,100
383,search,line,full,full,,none,0,executing,2871.4,1490.3,3.09,executing,3263.5,1311.9,4.57,executing,3315.2,1321.8,4.76,executing,3000.3,1499.2,15.00,sweep,100
384,search,line,full,full,,none,0,executing,2870.4,1502.3,3.14,executing,3248.6,1313.3,4.60,executing,3300.2,1322.8,4.77,executing,3000.3,1499.2,15.00,sweep,100
385,search,line,full,full,,none,0,executing,2864.8,1514.1,3.21,executing,3233.7,1314.4,4.62,executing,3285.3,1323.7,4.78,executing,3000.3,1499.2,15.00,sweep,100
386,search,line,full,full,,none,0,executing,2855.2,1524.3,3.30,executing,3218.7,1315.4,4.64,executing,3270.3,1324.7,4.79,executing,3000.3,1499.2,15.00,sweep,100
387,search,line,full,full,,none,0,executing,2842.8,1532.2,3.39,executing,3203.8,1316.2,4.66,executing,3255.4,1325.7,4.81,executing,3000.3,1499.2,15.00,sweep,100
388,search,line,full,full,,none,0,executing,2829.3,1538.1,3.48,executing,3188.9,1317.0,4.68,executing,3240.4,1326.6,4.82,executing,3000.3,1499.2,15.00,sweep,100
389,search,line,full,full,,none,0,executing,2815.8,1542.7,3.56,executing,3173.9,1317.8,4.70,executing,3225.5,1327.6,4.83,executing,3000.3,1499.2,15.00,sweep,100
390,search,line,full,full,,none,0,executing,2802.4,1547.0,3.62,executing,3159.0,1318.6,4.71,executing,3210.6,1328.6,4.84,executing,3000.3,1499.2,15.00,sweep,100
391,search,line,full,full,,none,0,executing,2789.2,1551.9,3.69,executing,3144.1,1319.4,4.73,executing,3196.5,1329.5,4.83,executing,3000.3,1499.2,15.00,sweep,100
392,search,line,full,full,,none,0,executing,2783.0,1554.8,3.60,executing,3130.2,1320.2,4.72,executing,3185.0,1330.5,4.77,executing,3000.3,1499.2,15.00,sweep,100
393,search,line,full,full,LOCK,warning,1,executing,2777.4,1558.4,3.52,executing,3116.5,1320.4,4.71,executing,3173.8,1332.2,4.71,executing,3000.1,1488.0,15.00,track,100
394,search,line,full,full,LOCK,warning,1,executing,2773.5,1562.1,3.47,executing,3106.2,1319.8,4.71,executing,3165.5,1334.3,4.67,executing,2999.4,1454.2,15.00,track,100
395,search,line,full,denied,LOCK,warning,1,executing,2768.9,1568.3,3.42,executing,3092.2,1317.3,4.71,executing,3154.9,1338.5,4.62,executing,2998.5,1409.3,15.00,track,100
396,search,line,full,denied,LOCK,warning,1,executing,2765.7,1576.2,3.39,executing,3078.4,1313.0,4.72,executing,3145.1,1344.8,4.58,executing,2997.6,1364.3,15.00,track,100
397,search,line,full,denied,LOCK,warning,1,executing,2764.8,1585.5,3.37,executing,3064.8,1307.0,4.73,executing,3136.8,1353.4,4.55,executing,2996.7,1319.3,15.00,track,100
398,search,line,full,denied,LOCK,warning,1,executing,2767.1,1595.6,3.38,executing,3051.6,1300.1,4.75,executing,3130.8,1364.2,4.52,executing,2995.8,1274.3,15.00,track,100
399,search,line,full,denied,LOCK,warning,1,executing,2773.2,1605.3,3.41,executing,3038.8,1292.7,4.76,executing,3128.3,1375.4,4.48,executing,2994.9,1229.3,15.00,track,100
400,search,line,full,denied,LOCK,warning,1,executing,2783.4,1612.8,3.45,executing,3026.1,1285.3,4.76,executing,3129.4,1385.7,4.42,executing,2994.0,1184.3,15.00,track,100
401,search,line,full,denied,LOCK,warning,1,executing,2796.6,1616.6,3.52,executing,3013.4,1278.0,4.77,executing,3134.3,1396.0,4.39,executing,2993.0,1139.3,15.00,track,100
402,search,line,full,denied,LOCK,warning,1,executing,2811.3,1616.6,3.60,executing,3000.4,1271.0,4.78,executing,3143.4,1404.6,4.38,executing,2992.1,1094.3,15.00,track,100
